982.37	1.277081	0
933.2515	11.199018	0
884.133	20.433296	0
785.896	36.838875	0
687.659	50.886766	0
589.422	62.478732	0
491.185	71.123588	0
392.948	76.62486	0
294.711	77.410756	0
245.5925	75.347779	0
196.474	71.320062	0
147.3555	64.934657	0
98.237	55.307431	0
73.67775	48.725552	0
49.1185	40.571881	0
24.55925	29.372863	0
12.279625	21.120955	0
0	0	0
