0	-14.283981	41.375677
0	-14.178628	41.164923
0	-13.864345	40.53575
0	-13.346305	39.491923
0	-12.632315	38.042777
0	-11.733554	36.199254
0	-10.664462	33.977654
0	-9.440366	31.395817
0	-8.080426	28.478592
0	-6.604091	25.251654
0	-5.032838	21.745531
0	-3.388921	17.996036
0	-1.695797	14.04042
0	0.023163	9.918742
0	1.744412	5.675627
0	3.444719	1.355813
0	5.101019	-2.990353
0	6.694253	-7.324095
0	8.213827	-11.687974
0	9.594979	-15.938667
0	10.823008	-20.016445
0	11.889301	-23.865955
0	12.787392	-27.43295
0	13.516244	-30.668714
0	14.078367	-33.530708
0	14.478565	-35.983008
0	14.723929	-37.996305
0	14.822845	-39.550101
0	14.782928	-40.628796
0	14.611831	-41.226035
0	14.315783	-41.341515
0	13.914048	-40.986157
0	13.426009	-40.177325
0	12.854593	-38.931599
0	12.202873	-37.271064
0	11.473812	-35.221548
0	10.670259	-32.812621
0	9.793235	-30.072634
0	8.844823	-27.036055
0	7.824676	-23.735411
0	6.73276	-20.203124
0	5.5693	-16.473378
0	4.33418	-12.581398
0	3.028568	-8.561043
0	1.63802	-4.354347
0	0.220686	-0.086553
0	-1.209797	4.188727
0	-2.641395	8.426581
0	-4.059931	12.58099
0	-5.450288	16.606261
0	-6.795774	20.457245
0	-8.079616	24.091599
0	-9.285614	27.468634
0	-10.395367	30.548424
0	-11.394336	33.297111
0	-12.26704	35.681167
0	-13.000002	37.672848
0	-13.582432	39.248111
0	-14.005574	40.387766
0	-14.261789	41.076863
0	-14.347585	41.307353
0	-14.315783	41.341515
